"dates","D3GasFlow_withcorrectednegatives","D3HeadspacePressure","D3Level","D3MixerPower","D3Temp","Plantpowerout","Digesterfeedflowrate","Feedpumppressure","Pasteuriserpumppressure","D3GasFlow_withcorrectednegatives_ROC","D3HeadspacePressure_ROC","D3Level_ROC","D3MixerPower_ROC","D3Temp_ROC","Plantpowerout_ROC","Digesterfeedflowrate_ROC","Feedpumppressure_ROC","Pasteuriserpumppressure_ROC","FoamAssoc"
"06/08/2015 23:00",588.74,18.57,96.44,7.68,39.86,3618.76,9.824,1.131,1.339,218.33,5.27,0.769999999999996,-0.300000000000001,0.0499999999999972,151.55,-0.904999999999999,-0.298,-0.0290000000000001,"0"
"07/08/2015 00:00",562.28,17.79,96.39,7.78,39.83,3942.02,10.734,1.102,1.318,154.43,4.12,0.439999999999998,-0.0899999999999999,0.0300000000000011,722.79,3.909,0.05,0.175,"0"
"07/08/2015 01:00",532.46,17,96.31,7.84,39.84,3612.47,10.994,1.305,1.354,117.55,3.19,0.310000000000002,0.13,0.0500000000000043,455.12,5.818,0.553,0.207,"0"
"07/08/2015 02:00",500.13,16.2,96.24,7.82,39.84,3498.8,10.233,1.246,1.32,76.63,2.17,0.22999999999999,0.0500000000000007,0.0500000000000043,18.8300000000004,0.66,0.149,-0.0859999999999999,"0"
"07/08/2015 03:00",469.96,15.63,96.21,7.96,39.83,3541.39,10.129,1.269,1.31,51.25,1.62,0.219999999999999,0.25,0.019999999999996,183.29,-0.863000000000001,-0.13,-0.028,"0"
"07/08/2015 04:00",477.41,15.46,96.42,8.09,39.81,3299.73,10.993,1.394,1.23,64.34,1.5,0.439999999999998,0.359999999999999,0.0100000000000051,-110.42,0.257,0.0369999999999999,-0.0720000000000001,"0"
"07/08/2015 05:00",480.53,15.47,96.57,8.24,39.79,3539.13,10.734,1.102,1.277,70.78,1.42,0.599999999999994,0.49,-0.00999999999999801,50.8099999999999,2.846,0.0210000000000001,0.0939999999999999,"0"
"07/08/2015 06:00",476.36,15.38,96.55,8.28,39.78,3780.41,10.585,1.192,1.295,76.47,1.56,0.579999999999998,0.43,-0.0300000000000011,392.3,6.368,0.398,0.227,"0"
"07/08/2015 07:00",467.51,15.08,96.51,8.14,39.76,3576.61,10.067,1.208,1.292,35.46,0.77,0.27000000000001,0.4,-0.0500000000000043,235.64,-0.109,-0.212,-0.0879999999999999,"0"
"07/08/2015 08:00",456.44,14.78,96.48,8.14,39.76,3507.39,10.994,1.29,1.437,17.68,0.309999999999999,0.100000000000009,0.420000000000001,-0.0399999999999991,25.5999999999999,0.712999999999999,0.113,0.161,"0"
"07/08/2015 09:00",460.95,14.71,96.54,8.25,39.73,3789.14,10.731,1.399,1.42,27.64,0.120000000000001,0.160000000000011,0.49,-0.0600000000000023,711.55,0.00900000000000034,0.103,0.15,"0"
"07/08/2015 10:00",470.52,14.68,96.77,8.22,39.69,3469.51,7.393,1.101,1.265,40.9,0.279999999999999,0.429999999999993,0.52,-0.100000000000001,76.8900000000003,-3.298,-0.206,-0.0430000000000001,"0"
"07/08/2015 11:00",440.55,14.23,96.55,8.24,39.68,3364.79,10.994,1.138,1.448,15.69,-0.129999999999999,0.230000000000004,0.58,-0.119999999999997,-290.92,0.00300000000000011,-0.245,0.126,"0"
"07/08/2015 12:00",421.29,13.66,96.08,8.42,39.71,2890.69,10.046,1.187,1.411,-9.41999999999996,-1.02,-0.329999999999998,0.78,-0.0799999999999983,-449.15,0.288,-0.2,0.093,"0"
"07/08/2015 13:00",429.01,14.16,95.7,8.41,39.7,3194.46,10.732,1.278,1.385,-19.13,-0.57,-0.969999999999999,0.77,-0.0599999999999952,-104.53,0.00399999999999956,-0.135,0.0449999999999999,"0"
"07/08/2015 14:00",397.18,13.33,95.25,8.24,39.68,3461.4,10.994,1.325,1.479,-48.68,-1.44,-1.47,0.46,-0.0900000000000034,-85.3699999999999,0,0.138,0.0750000000000002,"0"
"07/08/2015 15:00",393,13.31,95.12,8.34,39.73,2828.62,9.741,1.331,1.446,-49.91,-1.38,-1.58,0.43,-0.0300000000000011,-1070.85,-0.995000000000001,-0.0190000000000001,0.0129999999999999,"0"
"07/08/2015 16:00",401.65,13.62,95.4,8.32,39.76,2597.27,10.02,1.199,1.488,-17.66,-0.710000000000001,-1.27,0.56,-0.0200000000000031,-443.83,0.205,-0.091,0.0980000000000001,"0"
"07/08/2015 17:00",411.57,14.09,95.46,8.44,39.83,2654.49,10.732,1.086,1.45,4.14999999999998,-0.23,-1.22000000000001,0.63,0.0499999999999972,-835.98,0.00300000000000011,-0.327,0.071,"0"
"07/08/2015 18:00",408.92,13.85,95.43,8.51,39.85,2811.91,10.991,1.305,1.536,-42.93,-1.05,-1.48999999999999,0.87,0.0799999999999983,-748.9,-0.00200000000000067,-0.168,0.105,"0"
"07/08/2015 19:00",388.41,13.49,95.4,8.61,39.84,2806.28,9.901,1.259,1.504,-163.74,-4.32,-1.73999999999999,1.04,0.0600000000000023,-905.33,4.575,0.45,0.272,"0"
"07/08/2015 20:00",371.2,13.34,95.38,8.52,39.83,2799.66,9.898,1.252,1.492,-229.93,-7.11,-1.47,0.68,0.00999999999999801,-1134.2,-0.700000000000001,0.0800000000000001,-0.0449999999999999,"0"
"07/08/2015 21:00",374.63,13.14,95.53,8.52,39.83,2799.82,10.994,1.374,1.464,-226.5,-6.67,-0.799999999999997,0.659999999999999,0,-1138.02,0.846,0.0830000000000002,0.0169999999999999,"0"
"07/08/2015 22:00",390.04,13.37,95.75,8.61,39.87,2806.43,10.733,1.155,1.429,-210.83,-5.96,-0.109999999999999,0.98,0.029999999999994,-1225.79,-0.00499999999999901,-0.209,-0.00600000000000001,"0"
"07/08/2015 23:00",388.79,13.52,95.76,8.48,39.85,2799.01,7.733,0.905,1.315,-210.94,-5.56,0.200000000000003,0.890000000000001,0.00999999999999801,-1385.3,-2.998,-0.442,-0.118,"0"
"08/08/2015 00:00",377.34,13.29,95.74,8.41,39.87,2796.08,10.99,1.281,1.458,-213.42,-5.07,0.159999999999997,0.78,0.00999999999999801,-1422.31,-0.00200000000000067,-0.189,0.00499999999999989,"0"
"08/08/2015 01:00",372.53,13.2,95.73,8.6,39.85,2801.25,9.968,1.195,1.39,-177.62,-4.39,0.13000000000001,1.03,0.00999999999999801,-1416.93,0.273,0.036,-0.016,"0"
"08/08/2015 02:00",361.71,13.24,95.73,8.58,39.88,2799.95,10.737,1.29,1.339,-165.62,-3.84,0.540000000000006,0.98,0.0600000000000023,-1104.47,0.0080000000000009,0.034,-0.0469999999999999,"0"
"08/08/2015 03:00",384.35,13.49,95.96,8.66,39.86,2798.51,10.993,1.421,1.382,-117.97,-2.74,0.989999999999995,1.04,0.0399999999999991,-1036.54,0.233000000000001,0.119,-0.004,"0"
"08/08/2015 04:00",388.47,13.54,96.15,8.72,39.89,2803.92,10.231,1.094,1.366,-82.25,-1.84,1.25,1.07,0.0799999999999983,-885.15,10.149,0.698,0.531,"0"
"08/08/2015 05:00",380.72,13.66,96.16,8.77,39.9,2799.13,10.055,1.105,1.347,-58.61,-1.26,1.28,1.05,0.100000000000001,-629.38,-0.939,-0.259,-0.113,"0"
"08/08/2015 06:00",374.57,13.61,96.15,8.6,39.85,2802.76,10.833,1.242,1.275,-47.73,-0.710000000000001,1.29000000000001,0.83,0.0700000000000003,-692.63,0.590999999999999,-0.132,-0.103,"0"
"08/08/2015 07:00",370.44,13.15,96.09,8.42,39.83,3724.85,10.891,1.286,1.361,-44.31,-0.81,1,0.52,0.0599999999999952,354.69,0.656000000000001,-0.0509999999999999,0.0229999999999999,"0"
"08/08/2015 08:00",371.37,12.93,96.09,8.35,39.8,3715.3,10.474,1.332,1.386,-27.74,-0.98,0.939999999999998,0.44,0.0499999999999972,212.26,-0.52,0.18,0.0839999999999999,"0"
"08/08/2015 09:00",390.66,12.91,96.33,8.41,39.8,3737.11,10.188,1.29,1.408,-18.03,-1.21,1.17,0.51,0.0599999999999952,849.58,-0.539,-0.02,0.134,"0"
"08/08/2015 10:00",379.63,12.79,96.39,8.43,39.79,3753.49,10.994,1.084,1.414,-25.28,-0.930000000000001,1.27,0.54,0.0600000000000023,-68.6500000000001,5.234,0.19,0.317,"0"
"08/08/2015 11:00",361.59,12.55,96.34,8.34,39.78,3428.46,10.732,1.242,1.39,-41.98,-1.15,1.23,0.55,0.0700000000000003,35.6700000000001,4.358,0.294,0.16,"0"
"08/08/2015 12:00",358.06,12.43,96.32,8.32,39.78,2911.75,6.372,0.954,1.161,-45.22,-1.38,1.19999999999999,0.45,0.100000000000001,-565.83,-3.644,-0.366,-0.264,"0"
"08/08/2015 13:00",349.09,12.19,96.28,8.18,39.77,2847.09,7.297,1.018,1.273,-69.03,-1.63,0.989999999999995,0.199999999999999,0.100000000000001,-490.67,-3.695,-0.43,-0.0980000000000001,"0"
"08/08/2015 14:00",342.39,12.28,96.3,8.26,39.74,2841.14,10.018,1.271,1.401,-101.27,-2.08,0.799999999999997,0.19,0.0800000000000054,-412.54,-0.712999999999999,0.0239999999999998,0.0920000000000001,"0"
"08/08/2015 15:00",371.34,12.4,96.5,8.26,39.76,2752.54,10.991,1.408,1.372,-80.31,-2.1,1,0.24,0.100000000000001,-1130.98,0.898,0.16,-0.0479999999999998,"0"
"08/08/2015 16:00",385.7,12.71,96.71,8.2,39.82,2478.16,10.732,1.153,1.323,-57.2,-1.55,1.22999999999999,0.129999999999999,0.18,-597.57,0.481,-0.15,-0.0700000000000001,"0"
"08/08/2015 17:00",390.21,12.98,96.72,8.36,39.83,2865.76,10.434,1.181,1.418,-43.11,-1.13,1.27,0.48,0.149999999999999,-370.35,-0.515000000000001,-0.172,0.0549999999999999,"0"
"08/08/2015 18:00",373.59,12.85,96.72,8.41,39.86,2854.76,10.202,1.241,1.419,-65.69,-1.36,1.20999999999999,0.7,0.159999999999997,-635.38,-0.526999999999999,-0.162,0.056,"0"
"08/08/2015 19:00",368.3,12.98,96.71,8.27,39.87,2506.44,10.992,1.301,1.392,-90.78,-1.44,0.929999999999993,0.619999999999999,0.169999999999995,-730.02,1.008,-0.0350000000000001,-0.11,"0"
"08/08/2015 20:00",377.77,13.15,96.76,8.2,39.87,2749.06,10.729,1.382,1.307,-222.14,-5.93,0.570000000000007,0.539999999999999,0.119999999999997,-1088.72,-0.264000000000001,0.203,-0.196,"0"
"08/08/2015 21:00",400.27,13.69,97.05,8.38,39.87,2192.61,10.666,1.348,1.343,-200.81,-5.78,0.840000000000003,0.780000000000001,0.0599999999999952,-1302.18,0.874000000000001,0.164,-0.081,"0"
"08/08/2015 22:00",391.62,13.77,96.79,8.21,39.89,2349.68,10.992,1.127,1.374,-209.13,-4.96,0.63000000000001,0.73,0.0600000000000023,-1568.38,0.261000000000001,-0.16,-0.0289999999999999,"0"
"08/08/2015 23:00",379.88,13.67,96.31,8.1,39.89,1924.81,10.134,1.214,1.298,-215.33,-4.88,0.200000000000003,0.54,0.0600000000000023,-1847.73,-0.286,-0.0649999999999999,-0.118,"0"
"09/08/2015 00:00",442.89,14.71,95.95,8.06,39.88,1880.06,10.732,1.296,1.229,-144.92,-3.55,-0.25,0.52,0.0399999999999991,-1682.76,0.0629999999999988,-0.0939999999999999,-0.152,"0"
"09/08/2015 01:00",407.33,14.45,95.66,8.07,39.89,1881.28,10.424,1.308,1.284,-181.41,-4.12,-0.780000000000001,0.390000000000001,0.0300000000000011,-1737.48,0.6,0.177,-0.0549999999999999,"0"
"09/08/2015 02:00",413.12,14.44,95.7,8.23,39.88,1956.2,10.995,1.455,1.29,-149.16,-3.35,-0.689999999999998,0.45,0.0500000000000043,-1985.82,0.260999999999999,0.353,-0.028,"0"
"09/08/2015 03:00",421.4,14.45,95.85,8.21,39.9,2860.71,10.323,1.17,1.317,-111.06,-2.55,-0.460000000000008,0.370000000000001,0.0599999999999952,-751.76,-0.670999999999999,-0.135,-0.0370000000000001,"0"
"09/08/2015 04:00",420.48,13.95,95.44,8.2,39.87,4338.09,10.739,1.144,1.292,-79.65,-2.25,-0.799999999999997,0.379999999999999,0.029999999999994,839.29,0.506,-0.102,-0.028,"0"
"09/08/2015 05:00",407.96,13.87,95.06,8.09,39.87,3199.44,10.985,1.332,1.335,-62,-1.76,-1.14999999999999,0.13,0.0399999999999991,-341.95,0.856,0.0630000000000002,0.0249999999999999,"0"
"09/08/2015 06:00",391.3,13.47,94.97,7.9,39.86,3029.85,3.609,0.725,0.96,-86.11,-1.99,-1.45,-0.19,0.0499999999999972,-269.88,-7.384,-0.669,-0.27,"0"
"09/08/2015 07:00",373.23,13.35,94.95,7.88,39.83,3031.23,10.99,1.359,1.361,-107.3,-2.12,-1.61999999999999,-0.36,0.0399999999999991,-507.9,0.256,0.257,0.0840000000000001,"0"
"09/08/2015 08:00",380.31,13.4,95.03,7.95,39.82,3030.35,9.985,1.333,1.296,-96.05,-1.98,-1.52,-0.329999999999999,0.0399999999999991,-750.06,-0.600000000000001,0.141,0.00100000000000011,"0"
"09/08/2015 09:00",443.07,14.33,95.34,7.85,39.82,3033.81,10.733,1.321,1.252,-24.44,-0.75,-1.17,-0.290000000000001,0.0600000000000023,-542.8,0.666,0.113,-0.04,"0"
"09/08/2015 10:00",442.61,14.5,95.4,7.99,39.82,3036.91,10.931,1.196,1.297,-13.83,-0.279999999999999,-1.08,-0.15,0.0600000000000023,-470.48,-0.0630000000000006,-0.0940000000000001,-0.14,"0"
"09/08/2015 11:00",414.68,13.75,95.33,8.07,39.82,3026.84,7.718,1.085,1.197,-46.27,-0.960000000000001,-1.21000000000001,-0.18,0.0900000000000034,-762.3,-3.013,-0.314,-0.223,"0"
"09/08/2015 12:00",408.3,13.79,95.3,8.08,39.83,3025.81,9.863,1.257,1.274,-62.22,-0.890000000000001,-1.47,-0.140000000000001,0.140000000000001,-443.7,2.47,0.156,0.00900000000000012,"0"
"09/08/2015 13:00",390.62,13.66,95.28,8.09,39.81,3031.93,10.991,1.347,1.237,-49.93,-0.57,-1.27,-0.15,0.130000000000003,-332.86,-0.00300000000000011,0.209,-0.211,"0"
"09/08/2015 14:00",419.96,14.07,95.41,7.95,39.81,3032.56,10.731,1.453,1.172,-1.33000000000004,0.41,-0.670000000000002,-0.47,0.100000000000001,141.87,0.685,0.266,-0.239,"0"
"09/08/2015 15:00",456.06,14.52,95.69,7.85,39.81,3033.97,9.987,1.281,1.19,27.05,0.359999999999999,-0.0100000000000051,-0.56,0.109999999999999,-160.49,-0.744999999999999,0.00299999999999989,-0.195,"0"
"09/08/2015 16:00",432.38,14.18,95.69,7.79,39.81,3231.52,9.594,1.095,1.205,35.2,0.85,0.439999999999998,-0.45,0.130000000000003,-229.88,-1.4,-0.23,-0.274,"0"
"09/08/2015 17:00",412.8,13.49,95.64,7.86,39.83,4323.63,10.992,1.322,1.26,19.8,0.18,0.519999999999996,-0.48,0.100000000000001,1495.01,1.251,-0.0089999999999999,-0.186,"0"
"09/08/2015 18:00",396.26,13.42,95.63,8.02,39.85,4335.48,10.729,1.306,1.319,-5.38999999999999,-0.199999999999999,0.22999999999999,-0.300000000000001,0.0900000000000034,1738.21,0.709,0.107,-0.169,"0"
"09/08/2015 19:00",384.58,13.28,95.62,8.11,39.83,4335.46,9.114,1.192,1.367,-26.99,-0.81,0.160000000000011,-0.33,0,1680.97,-1.618,0.106,-0.083,"0"
"09/08/2015 20:00",397.95,13.4,95.78,8.09,39.83,3604.39,10.997,1.412,1.376,-10.97,-0.449999999999999,0.349999999999994,-0.42,-0.0200000000000031,792.48,0.00600000000000023,0.107,-0.16,"0"
"09/08/2015 21:00",415.53,13.95,96,8.05,39.84,3023.82,9.328,1.065,1.336,27.1199999999999,0.459999999999999,0.599999999999994,-0.559999999999999,0,217.54,-0.573,-0.194,-0.168,"0"
"09/08/2015 22:00",403.83,13.87,95.99,7.87,39.84,3032.33,10.546,1.109,1.351,32.63,0.529999999999999,0.609999999999999,-0.649999999999999,0.0100000000000051,232.67,0.648,-0.143,-0.141,"0"
"09/08/2015 23:00",389.84,13.7,95.97,7.82,39.84,3025.07,10.995,1.278,1.375,15.21,0.559999999999999,0.439999999999998,-0.699999999999999,0.0100000000000051,225.25,0.000999999999999446,-0.0960000000000001,-0.089,"0"
"10/08/2015 00:00",373.68,13.48,95.95,7.8,39.83,3022,9.255,1.161,1.348,-16.36,0.110000000000001,0.200000000000003,-0.81,-0.0399999999999991,215.57,-1.478,0.00600000000000001,-0.081,"0"
"10/08/2015 01:00",369.56,13.44,95.95,7.91,39.83,3026.08,9.244,1.186,1.322,-19.23,-0.0800000000000001,0.189999999999998,-0.57,-0.0200000000000031,227.07,1.511,0.281,0.00700000000000012,"0"
"10/08/2015 02:00",405.78,13.78,96.19,7.97,39.83,3025.15,10.996,1.367,1.33,28.44,0.49,0.450000000000003,-0.44,-0.0399999999999991,229.07,0.00600000000000023,0.0860000000000001,-0.128,"0"
"10/08/2015 03:00",430.15,14.15,96.39,7.76,39.85,3026.74,10.616,1.073,1.323,57.62,0.950000000000001,0.659999999999997,-0.84,0,225.49,0.648,-0.122,-0.0669999999999999,"0"
"10/08/2015 04:00",423.38,14.07,96.37,7.96,39.85,3029.71,9.259,1.101,1.326,61.67,0.83,0.640000000000001,-0.62,-0.0300000000000011,229.76,-1.478,-0.189,-0.0129999999999999,"0"
"10/08/2015 05:00",398.05,13.69,96.31,8.04,39.84,3026.49,9.716,1.178,1.336,13.7,0.199999999999999,0.350000000000009,-0.620000000000001,-0.019999999999996,227.98,-1.277,-0.243,-0.0459999999999998,"0"
"10/08/2015 06:00",369.8,13.25,96.27,8.07,39.85,2474.57,10.622,1.237,1.283,-18.67,-0.289999999999999,0.11999999999999,-0.65,-0.0399999999999991,-329.35,0.391,0.143,-0.0830000000000002,"0"
"10/08/2015 07:00",368.17,13.41,96.34,7.98,39.83,2377.27,10.73,1.311,1.302,-12.55,-0.25,0.180000000000007,-0.789999999999999,-0.0700000000000003,-421.86,0.675000000000001,0.206,-0.0449999999999999,"0"
"10/08/2015 08:00",401.86,13.58,96.59,8.06,39.83,2365.92,9.441,1.222,1.304,27.29,-0.0299999999999994,0.439999999999998,-0.539999999999999,-0.0200000000000031,-436.84,-1.392,-0.02,0.0290000000000001,"0"
"10/08/2015 09:00",428.83,14.24,96.72,7.99,39.83,2368.95,10.993,1.068,1.295,58.39,1.09,0.629999999999995,-0.43,0,-1355.9,0.102,-0.218,-0.0660000000000001,"0"
"10/08/2015 10:00",435.02,14.29,96.7,8.01,39.83,2343.9,9.143,1.069,1.268,63.65,1.36,0.609999999999999,-0.34,0.0300000000000011,-1371.4,-1.331,-0.263,-0.118,"0"
"10/08/2015 11:00",433.2,14.35,96.7,7.97,39.83,2357.19,10.727,1.239,1.275,42.54,1.44,0.370000000000005,-0.44,0.0300000000000011,-1379.92,0.539,-0.0509999999999999,-0.133,"0"
"10/08/2015 12:00",420.98,14.39,96.69,8.05,39.82,2373.58,10.993,1.281,1.312,41.35,1.6,0.299999999999997,-0.379999999999999,0.0300000000000011,-1379.91,-0.000999999999999446,0.197,-0.102,"0"
"10/08/2015 13:00",438.7,14.71,96.75,8.09,39.81,2390.58,9.316,1.237,1.31,77.11,2.16,0.409999999999997,-0.25,0.0300000000000011,-1037.88,-1.416,-0.00499999999999989,-0.0799999999999998,"0"
"10/08/2015 14:00",432.1,14.19,96.94,8.14,39.76,2399.88,9.504,1.242,1.318,74.04,1.76,0.620000000000005,-0.18,-0.0200000000000031,-511.87,3.132,0.288,0.157,"0"
"10/08/2015 15:00",399.64,13.58,96.55,8.08,39.77,2391.14,10.993,1.045,1.326,50.55,1.39,0.269999999999996,-0.0999999999999996,0,-455.95,3.696,0.0269999999999999,0.0530000000000002,"0"
"10/08/2015 16:00",402.16,13.28,96.08,8.14,39.81,3197.14,10.529,1.219,1.399,59.77,1,-0.219999999999999,-0.119999999999999,0.0700000000000003,356,0.510999999999999,-0.0519999999999998,-0.002,"0"
"10/08/2015 17:00",387.56,12.8,95.68,8.14,39.81,3333.46,9.892,1.205,1.513,16.22,0.4,-0.819999999999993,-0.119999999999999,0.0500000000000043,580.92,-1.099,-0.203,0.141,"0"
"10/08/2015 18:00",364.01,12.52,95.4,8.21,39.82,3339.62,10.163,1.239,1.495,-21.69,-0.190000000000001,-1.30999999999999,0.0100000000000016,0,861.46,-0.568999999999999,0.0860000000000001,0.172,"0"
"10/08/2015 19:00",364.04,12.51,95.39,8.29,39.83,3342.55,10.611,1.344,1.423,-26.17,-0.470000000000001,-1.33,-0.0700000000000003,0,476.79,0.177000000000001,0.163,0.00500000000000012,"0"
"10/08/2015 20:00",358.46,12.19,95.58,8.1,39.83,3332.64,10.732,1.212,1.345,-15.13,-0.66,-1.14,-0.31,-0.0300000000000011,477.88,0.529999999999999,-0.0290000000000001,-0.0740000000000001,"0"
"10/08/2015 21:00",345.82,12.47,95.32,8.11,39.87,2406.49,9.837,1.109,1.311,-22.48,-0.51,-1.39,-0.16,0,-99.9500000000003,-1.155,-0.192,-0.081,"0"
"10/08/2015 22:00",361.62,12.74,95.1,8.08,39.87,2577.97,10.992,1.297,1.288,-16.15,-0.41,-1.66000000000001,-0.119999999999999,0,-171.09,0.263000000000002,-0.085,-0.0189999999999999,"0"
"10/08/2015 23:00",380.58,13.03,95.1,8.03,39.87,2558.43,9.456,1.183,1.294,-19.69,-0.66,-1.95,-0.350000000000001,0,365.82,-1.21,-0.165,-0.0489999999999999,"0"
"11/08/2015 00:00",385.14,13.2,95.11,7.94,39.86,3179.5,10.726,1.292,1.317,-6.48000000000002,-0.57,-1.68000000000001,-0.27,-0.0300000000000011,829.82,-0.266,0.165,-0.0570000000000002,"0"
"11/08/2015 01:00",399.13,13.31,95.31,7.98,39.87,2399.66,10.996,1.379,1.345,19.25,-0.359999999999999,-1,-0.119999999999999,-0.0200000000000031,474.85,0.862,0.165,0.0469999999999999,"0"
"11/08/2015 02:00",401.06,13.44,95.48,8,39.87,2652.86,9.532,1.047,1.35,-41.83,-1.27,-0.469999999999999,-0.0600000000000005,-0.0100000000000051,772.8,-1.2,-0.249,0.121,"0"
"11/08/2015 03:00",397.79,13.39,95.47,7.97,39.85,3108.65,9.082,1.02,1.412,-9.53999999999996,-1.06,-0.189999999999998,-0.100000000000001,-0.0399999999999991,1227.37,-1.342,-0.288,0.128,"0"
"11/08/2015 04:00",387.6,13.48,95.47,7.99,39.88,2402.84,10.999,1.249,1.36,-25.52,-0.959999999999999,-0.230000000000004,-0.24,0,446.64,0.00400000000000134,-0.206,0.0700000000000001,"0"
"11/08/2015 05:00",381.51,13.39,95.45,7.87,39.86,3231.18,10.73,1.25,1.374,-39.89,-1.06,-0.399999999999991,-0.340000000000001,-0.0399999999999991,370.47,0.407,0.0800000000000001,0.0570000000000002,"0"
"11/08/2015 06:00",386.72,13.56,95.47,7.78,39.85,2840.05,9.068,1.147,1.4,-33.76,-0.389999999999999,0.0300000000000011,-0.419999999999999,-0.019999999999996,-1498.04,-1.671,0.00300000000000011,0.108,"0"
"11/08/2015 07:00",391.91,13.32,95.68,7.87,39.83,2853.26,10.551,1.326,1.4,-16.05,-0.549999999999999,0.620000000000005,-0.22,-0.0399999999999991,-346.18,-0.433999999999999,-0.00600000000000001,0.0649999999999999,"0"
"11/08/2015 08:00",386.26,13.48,95.81,7.78,39.82,2544.3,9.927,0.976,1.341,-5.04000000000002,0.00999999999999979,0.840000000000003,-0.12,-0.0399999999999991,-485.55,6.318,0.251,0.381,"0"
"11/08/2015 09:00",390.63,13.25,95.77,7.8,39.82,3075.55,10.739,1.088,1.409,17.4,-0.0999999999999996,0.819999999999993,-0.0800000000000001,-0.00999999999999801,44.3200000000002,-0.250999999999999,-0.271,0.048,"0"
"11/08/2015 10:00",387.23,13.29,95.75,7.74,39.79,2756.51,9.684,1.063,1.188,6.92000000000002,-0.110000000000001,0.719999999999999,-0.21,-0.0300000000000011,-273.84,-0.301,-0.27,-0.108,"0"
"11/08/2015 11:00",364.03,12.76,95.71,7.79,39.8,2769.42,10.993,1.181,1.161,-79.04,-1.57,0.36999999999999,-0.0599999999999996,-0.0200000000000031,-264.39,0.26,-0.14,-0.091,"0"
"11/08/2015 12:00",371.7,12.94,95.75,7.76,39.79,3060.54,9.617,1.14,1.097,-70.91,-1.56,0.349999999999994,-0.23,-0.0300000000000011,23.6300000000001,-1.314,-0.056,-0.2,"0"
"11/08/2015 13:00",405.54,13.25,96.04,7.81,39.79,2493.74,10.734,1.294,1.021,-9.13999999999999,-0.5,0.710000000000008,-0.260000000000001,-0.0300000000000011,-533.1,3.016,0.209,-0.176,"0"
"11/08/2015 14:00",412.78,13.21,96.13,7.76,39.79,2735.23,10.991,1.167,1.25,4.47999999999996,-0.579999999999998,0.829999999999998,-0.32,-0.0399999999999991,-290.58,1.128,-0.0899999999999999,-0.024,"0"
"11/08/2015 15:00",403.44,13.05,96.09,7.81,39.85,2368.03,10.058,1.124,1.343,12.82,-0.609999999999999,0.810000000000002,-0.28,0.0399999999999991,-663.9,-0.933,-0.223,0.106,"0"
"11/08/2015 16:00",387.9,13.05,96.09,8.05,39.89,2347.46,9.308,1.075,1.169,-32.06,-1.02,0.680000000000007,0.100000000000001,0.0799999999999983,-685.1,-1.423,-0.378,-0.00299999999999989,"0"
"11/08/2015 17:00",371.02,12.94,96.08,7.96,39.91,2348.25,10.996,1.181,1.214,-85.04,-1.58,0.390000000000001,0.11,0.0999999999999943,-685.72,1.009,-0.0999999999999999,0.024,"0"
"11/08/2015 18:00",365.39,12.88,96.15,7.97,39.93,2404.39,10.729,1.241,1.162,-66.99,-1.3,0.460000000000008,0.18,0.119999999999997,-827.13,1.135,0.146,-0.0430000000000001,"0"
"11/08/2015 19:00",362.62,12.59,96.39,8.01,39.94,2396.43,10.731,1.237,1.095,-50.18,-0.9,0.75,0.149999999999999,0.109999999999999,-1927.2,-0.261000000000001,-0.085,-0.165,"0"
"11/08/2015 20:00",361.07,12.87,96.46,8.04,39.96,2383.23,10.534,1.143,1.198,-35.19,-0.550000000000001,0.829999999999998,0.0199999999999996,0.109999999999999,-1952.25,-0.194999999999999,-0.163,-0.121,"0"
"11/08/2015 21:00",373.03,13,96.47,7.99,39.97,2394.87,10.604,1.151,1.107,-11.55,-0.279999999999999,0.849999999999994,-0.119999999999999,0.140000000000001,-1940.59,1.49,-0.0409999999999999,-0.26,"0"
"11/08/2015 22:00",355.74,12.77,96.44,7.89,39.98,2397.74,10.735,1.192,0.978,-42.21,-0.630000000000001,0.659999999999997,-0.2,0.149999999999999,-1206.65,-0.262,-0.22,-0.398,"0"
"11/08/2015 23:00",349.22,12.95,96.44,7.91,39.98,2399.43,8.693,1.047,0.904,-66.3099999999999,-1,0.439999999999998,-0.140000000000001,0.139999999999993,-624.39,-0.635,-0.018,-0.432,"0"
"12/08/2015 00:00",353.15,12.61,96.46,7.91,39.99,2397.1,7.341,1.004,0.846,-50.68,-1.26,0.469999999999999,0.04,0.149999999999999,-635.23,-3.205,-0.105,-0.505,"0"
"12/08/2015 01:00",403.63,13.03,96.74,7.87,40.05,2392.24,9.515,1.161,0.98,13.79,-0.67,0.769999999999996,0.0499999999999998,0.209999999999994,-632.83,-1.48,-0.117,-0.395,"0"
"12/08/2015 02:00",393.44,13.18,96.79,7.96,40.07,2381.74,10.994,1.144,1.124,19.76,-0.300000000000001,0.840000000000003,0.16,0.240000000000002,-640.26,1.739,-0.0170000000000001,-0.224,"0"
"12/08/2015 03:00",379.22,12.92,96.77,8.08,40.08,2395.85,8.639,1.006,1.065,9.66000000000003,-0.52,0.819999999999993,0.17,0.25,-630.23,-0.605,-0.18,-0.257,"0"
